address_id,record_id,support_id,failure_predicate,support_definition,n_site_rows,n_complement_rows,n_site_clusters,n_complement_clusters,n_shared_clusters,site_class_counts_json,complement_class_counts_json,transition_midpoint_smd,predictor_missing_fraction_smd,matching_variables,exposure_normalization,complement_admissible,initial_status,matching_check_json,relation,carrier,subclass,confirmation_eligible,support_depth,support_families,support_columns,support_values,support_definition_inventory,support_query_json,n_site_rows_inventory,n_complement_rows_inventory,generation_status,metric,sealed_obs084b_candidate,candidate_id,m5736_defined,m13_defined,multiplicity_family_membership,g10_multiplicity_family_definition
06c0fda33bace5cfdfb99901,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,relation_separation_attenuation,seam_relative:seam_relative_region=far,27,33,4,4,4,"{""C"": 15, ""Cp2"": 12}","{""C"": 9, ""Cp2"": 24}",1.5115491362506062,0.0,true_regime;object_cluster_overlap;transition_midpoint_audit;predictor_missingness_audit,equal-weight class-balanced loss; site and complement evaluated on discovery-only observations,True,contrast_computable,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": true, ""site_class_support"": true, ""site_clusters"": true, ""site_rows"": true}",C_vs_Cp2,stability_core_3,C2_localization-limited,True,1,seam_relative,seam_relative_region,far,seam_relative:seam_relative_region=far,"[{""column"": ""seam_relative_region"", ""operator"": ""eq"", ""support_family"": ""seam_relative"", ""value"": ""far""}]",27,33,generated_from_frozen_vocabulary,margin_loss,False,,True,False,M5736,True
64b09890e2a29ff04e6eb7fa,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,local_criterion_breach,seam_relative:seam_relative_region=far,27,33,4,4,4,"{""C"": 15, ""Cp2"": 12}","{""C"": 9, ""Cp2"": 24}",1.5115491362506062,0.0,true_regime;object_cluster_overlap;transition_midpoint_audit;predictor_missingness_audit,equal-weight class-balanced loss; site and complement evaluated on discovery-only observations,True,contrast_computable,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": true, ""site_class_support"": true, ""site_clusters"": true, ""site_rows"": true}",C_vs_Cp2,stability_core_3,C2_localization-limited,True,1,seam_relative,seam_relative_region,far,seam_relative:seam_relative_region=far,"[{""column"": ""seam_relative_region"", ""operator"": ""eq"", ""support_family"": ""seam_relative"", ""value"": ""far""}]",27,33,generated_from_frozen_vocabulary,misclassification_loss,False,,True,False,M5736,True
1d262dd4f90cdaf15175b799,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,log_loss_attenuation,seam_relative:seam_relative_region=far,27,33,4,4,4,"{""C"": 15, ""Cp2"": 12}","{""C"": 9, ""Cp2"": 24}",1.5115491362506062,0.0,true_regime;object_cluster_overlap;transition_midpoint_audit;predictor_missingness_audit,equal-weight class-balanced loss; site and complement evaluated on discovery-only observations,True,contrast_computable,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": true, ""site_class_support"": true, ""site_clusters"": true, ""site_rows"": true}",C_vs_Cp2,stability_core_3,C2_localization-limited,True,1,seam_relative,seam_relative_region,far,seam_relative:seam_relative_region=far,"[{""column"": ""seam_relative_region"", ""operator"": ""eq"", ""support_family"": ""seam_relative"", ""value"": ""far""}]",27,33,generated_from_frozen_vocabulary,log_loss,False,,True,False,M5736,True
bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,measurement_missingness_concentration,seam_relative:seam_relative_region=far,27,33,4,4,4,"{""C"": 15, ""Cp2"": 12}","{""C"": 9, ""Cp2"": 24}",1.5115491362506062,0.0,true_regime;object_cluster_overlap;transition_midpoint_audit;predictor_missingness_audit,equal-weight class-balanced loss; site and complement evaluated on discovery-only observations,True,contrast_computable,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": true, ""site_class_support"": true, ""site_clusters"": true, ""site_rows"": true}",C_vs_Cp2,stability_core_3,C2_localization-limited,True,1,seam_relative,seam_relative_region,far,seam_relative:seam_relative_region=far,"[{""column"": ""seam_relative_region"", ""operator"": ""eq"", ""support_family"": ""seam_relative"", ""value"": ""far""}]",27,33,generated_from_frozen_vocabulary,predictor_missing_any,False,,True,False,M5736,True
6245ba057e644b9e27fe98d6,C_vs_Cp2__stability_core_3,8eb760d133ac749e3327,relation_separation_attenuation,scale_band:scale_band=early,24,36,3,4,3,"{""C"": 6, ""Cp2"": 18}","{""C"": 18, ""Cp2"": 18}",-3.100127858841508,0.0,true_regime;object_cluster_overlap;transition_midpoint_audit;predictor_missingness_audit,equal-weight class-balanced loss; site and complement evaluated on discovery-only observations,True,contrast_computable,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": true, ""site_class_support"": true, ""site_clusters"": true, ""site_rows"": true}",C_vs_Cp2,stability_core_3,C2_localization-limited,True,1,scale_band,scale_band,early,scale_band:scale_band=early,"[{""column"": ""scale_band"", ""operator"": ""eq"", ""support_family"": ""scale_band"", ""value"": ""early""}]",24,36,generated_from_frozen_vocabulary,margin_loss,False,,True,False,M5736,True
89d199489af5e86742dc88ef,C_vs_Cp2__stability_core_3,8eb760d133ac749e3327,local_criterion_breach,scale_band:scale_band=early,24,36,3,4,3,"{""C"": 6, ""Cp2"": 18}","{""C"": 18, ""Cp2"": 18}",-3.100127858841508,0.0,true_regime;object_cluster_overlap;transition_midpoint_audit;predictor_missingness_audit,equal-weight class-balanced loss; site and complement evaluated on discovery-only observations,True,contrast_computable,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": true, ""site_class_support"": true, ""site_clusters"": true, ""site_rows"": true}",C_vs_Cp2,stability_core_3,C2_localization-limited,True,1,scale_band,scale_band,early,scale_band:scale_band=early,"[{""column"": ""scale_band"", ""operator"": ""eq"", ""support_family"": ""scale_band"", ""value"": ""early""}]",24,36,generated_from_frozen_vocabulary,misclassification_loss,False,,True,False,M5736,True
85ad313e081399b07fff0685,C_vs_Cp2__stability_core_3,8eb760d133ac749e3327,log_loss_attenuation,scale_band:scale_band=early,24,36,3,4,3,"{""C"": 6, ""Cp2"": 18}","{""C"": 18, ""Cp2"": 18}",-3.100127858841508,0.0,true_regime;object_cluster_overlap;transition_midpoint_audit;predictor_missingness_audit,equal-weight class-balanced loss; site and complement evaluated on discovery-only observations,True,contrast_computable,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": true, ""site_class_support"": true, ""site_clusters"": true, ""site_rows"": true}",C_vs_Cp2,stability_core_3,C2_localization-limited,True,1,scale_band,scale_band,early,scale_band:scale_band=early,"[{""column"": ""scale_band"", ""operator"": ""eq"", ""support_family"": ""scale_band"", ""value"": ""early""}]",24,36,generated_from_frozen_vocabulary,log_loss,False,,True,False,M5736,True
8cfbe626a3b78e4cba08e9b6,C_vs_Cp2__stability_core_3,8eb760d133ac749e3327,measurement_missingness_concentration,scale_band:scale_band=early,24,36,3,4,3,"{""C"": 6, ""Cp2"": 18}","{""C"": 18, ""Cp2"": 18}",-3.100127858841508,0.0,true_regime;object_cluster_overlap;transition_midpoint_audit;predictor_missingness_audit,equal-weight class-balanced loss; site and complement evaluated on discovery-only observations,True,contrast_computable,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": true, ""site_class_support"": true, ""site_clusters"": true, ""site_rows"": true}",C_vs_Cp2,stability_core_3,C2_localization-limited,True,1,scale_band,scale_band,early,scale_band:scale_band=early,"[{""column"": ""scale_band"", ""operator"": ""eq"", ""support_family"": ""scale_band"", ""value"": ""early""}]",24,36,generated_from_frozen_vocabulary,predictor_missing_any,False,,True,False,M5736,True
2c290a5f9c550692e7934000,C_vs_Cp2__stability_core_3,890e6d08d9d2cd59f857,relation_separation_attenuation,seam_relative:seam_relative_region=near,22,38,3,4,3,"{""C"": 8, ""Cp2"": 14}","{""C"": 16, ""Cp2"": 22}",-0.9951122268688642,0.0,true_regime;object_cluster_overlap;transition_midpoint_audit;predictor_missingness_audit,equal-weight class-balanced loss; site and complement evaluated on discovery-only observations,True,contrast_computable,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": true, ""site_class_support"": true, ""site_clusters"": true, ""site_rows"": true}",C_vs_Cp2,stability_core_3,C2_localization-limited,True,1,seam_relative,seam_relative_region,near,seam_relative:seam_relative_region=near,"[{""column"": ""seam_relative_region"", ""operator"": ""eq"", ""support_family"": ""seam_relative"", ""value"": ""near""}]",22,38,generated_from_frozen_vocabulary,margin_loss,False,,True,False,M5736,True
498c86cb3c702f54d2660a3e,C_vs_Cp2__stability_core_3,890e6d08d9d2cd59f857,local_criterion_breach,seam_relative:seam_relative_region=near,22,38,3,4,3,"{""C"": 8, ""Cp2"": 14}","{""C"": 16, ""Cp2"": 22}",-0.9951122268688642,0.0,true_regime;object_cluster_overlap;transition_midpoint_audit;predictor_missingness_audit,equal-weight class-balanced loss; site and complement evaluated on discovery-only observations,True,contrast_computable,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": true, ""site_class_support"": true, ""site_clusters"": true, ""site_rows"": true}",C_vs_Cp2,stability_core_3,C2_localization-limited,True,1,seam_relative,seam_relative_region,near,seam_relative:seam_relative_region=near,"[{""column"": ""seam_relative_region"", ""operator"": ""eq"", ""support_family"": ""seam_relative"", ""value"": ""near""}]",22,38,generated_from_frozen_vocabulary,misclassification_loss,False,,True,False,M5736,True
53a6cafb90e6b47ab9307058,C_vs_Cp2__stability_core_3,890e6d08d9d2cd59f857,log_loss_attenuation,seam_relative:seam_relative_region=near,22,38,3,4,3,"{""C"": 8, ""Cp2"": 14}","{""C"": 16, ""Cp2"": 22}",-0.9951122268688642,0.0,true_regime;object_cluster_overlap;transition_midpoint_audit;predictor_missingness_audit,equal-weight class-balanced loss; site and complement evaluated on discovery-only observations,True,contrast_computable,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": true, ""site_class_support"": true, ""site_clusters"": true, ""site_rows"": true}",C_vs_Cp2,stability_core_3,C2_localization-limited,True,1,seam_relative,seam_relative_region,near,seam_relative:seam_relative_region=near,"[{""column"": ""seam_relative_region"", ""operator"": ""eq"", ""support_family"": ""seam_relative"", ""value"": ""near""}]",22,38,generated_from_frozen_vocabulary,log_loss,False,,True,False,M5736,True
506858ca6caa06484af777ef,C_vs_Cp2__stability_core_3,890e6d08d9d2cd59f857,measurement_missingness_concentration,seam_relative:seam_relative_region=near,22,38,3,4,3,"{""C"": 8, ""Cp2"": 14}","{""C"": 16, ""Cp2"": 22}",-0.9951122268688642,0.0,true_regime;object_cluster_overlap;transition_midpoint_audit;predictor_missingness_audit,equal-weight class-balanced loss; site and complement evaluated on discovery-only observations,True,contrast_computable,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": true, ""site_class_support"": true, ""site_clusters"": true, ""site_rows"": true}",C_vs_Cp2,stability_core_3,C2_localization-limited,True,1,seam_relative,seam_relative_region,near,seam_relative:seam_relative_region=near,"[{""column"": ""seam_relative_region"", ""operator"": ""eq"", ""support_family"": ""seam_relative"", ""value"": ""near""}]",22,38,generated_from_frozen_vocabulary,predictor_missing_any,False,,True,False,M5736,True
8b456649480fea66d2df3904,C_vs_Cp2__stability_core_3,637bb5cb5939565c1f34,relation_separation_attenuation,object:object=density_core,18,42,1,3,0,"{""C"": 12, ""Cp2"": 6}","{""C"": 12, ""Cp2"": 30}",-1.801914096159384,0.0,true_regime;object_cluster_overlap;transition_midpoint_audit;predictor_missingness_audit,equal-weight class-balanced loss; site and complement evaluated on discovery-only observations,False,inadmissible_complement,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": false, ""site_class_support"": true, ""site_clusters"": false, ""site_rows"": true}",C_vs_Cp2,stability_core_3,C2_localization-limited,True,1,object,object,density_core,object:object=density_core,"[{""column"": ""object"", ""operator"": ""eq"", ""support_family"": ""object"", ""value"": ""density_core""}]",18,42,generated_from_frozen_vocabulary,margin_loss,False,,True,False,M5736,True
51cbc17b56a9e9fd955dd7a6,C_vs_Cp2__stability_core_3,637bb5cb5939565c1f34,local_criterion_breach,object:object=density_core,18,42,1,3,0,"{""C"": 12, ""Cp2"": 6}","{""C"": 12, ""Cp2"": 30}",-1.801914096159384,0.0,true_regime;object_cluster_overlap;transition_midpoint_audit;predictor_missingness_audit,equal-weight class-balanced loss; site and complement evaluated on discovery-only observations,False,inadmissible_complement,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": false, ""site_class_support"": true, ""site_clusters"": false, ""site_rows"": true}",C_vs_Cp2,stability_core_3,C2_localization-limited,True,1,object,object,density_core,object:object=density_core,"[{""column"": ""object"", ""operator"": ""eq"", ""support_family"": ""object"", ""value"": ""density_core""}]",18,42,generated_from_frozen_vocabulary,misclassification_loss,False,,True,False,M5736,True
ffcb6a715f523d09afc2887c,C_vs_Cp2__stability_core_3,637bb5cb5939565c1f34,log_loss_attenuation,object:object=density_core,18,42,1,3,0,"{""C"": 12, ""Cp2"": 6}","{""C"": 12, ""Cp2"": 30}",-1.801914096159384,0.0,true_regime;object_cluster_overlap;transition_midpoint_audit;predictor_missingness_audit,equal-weight class-balanced loss; site and complement evaluated on discovery-only observations,False,inadmissible_complement,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": false, ""site_class_support"": true, ""site_clusters"": false, ""site_rows"": true}",C_vs_Cp2,stability_core_3,C2_localization-limited,True,1,object,object,density_core,object:object=density_core,"[{""column"": ""object"", ""operator"": ""eq"", ""support_family"": ""object"", ""value"": ""density_core""}]",18,42,generated_from_frozen_vocabulary,log_loss,False,,True,False,M5736,True
754853176e0da8ede2970371,C_vs_Cp2__stability_core_3,637bb5cb5939565c1f34,measurement_missingness_concentration,object:object=density_core,18,42,1,3,0,"{""C"": 12, ""Cp2"": 6}","{""C"": 12, ""Cp2"": 30}",-1.801914096159384,0.0,true_regime;object_cluster_overlap;transition_midpoint_audit;predictor_missingness_audit,equal-weight class-balanced loss; site and complement evaluated on discovery-only observations,False,inadmissible_complement,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": false, ""site_class_support"": true, ""site_clusters"": false, ""site_rows"": true}",C_vs_Cp2,stability_core_3,C2_localization-limited,True,1,object,object,density_core,object:object=density_core,"[{""column"": ""object"", ""operator"": ""eq"", ""support_family"": ""object"", ""value"": ""density_core""}]",18,42,generated_from_frozen_vocabulary,predictor_missing_any,False,,True,False,M5736,True
a8cc14938cd592e234b83078,C_vs_Cp2__stability_core_3,8b5dfa5e10a30177f4d4,relation_separation_attenuation,route_or_path:dominant_family=shape,42,18,3,1,0,"{""C"": 12, ""Cp2"": 30}","{""C"": 12, ""Cp2"": 6}",1.801914096159384,0.0,true_regime;object_cluster_overlap;transition_midpoint_audit;predictor_missingness_audit,equal-weight class-balanced loss; site and complement evaluated on discovery-only observations,False,inadmissible_complement,"{""complement_class_support"": true, ""complement_clusters"": false, ""complement_rows"": true, ""shared_clusters"": false, ""site_class_support"": true, ""site_clusters"": true, ""site_rows"": true}",C_vs_Cp2,stability_core_3,C2_localization-limited,True,1,route_or_path,dominant_family,shape,route_or_path:dominant_family=shape,"[{""column"": ""dominant_family"", ""operator"": ""eq"", ""support_family"": ""route_or_path"", ""value"": ""shape""}]",42,18,generated_from_frozen_vocabulary,margin_loss,False,,True,False,M5736,True
